"test_id","agent","mean_perc_profit","std_dev","variance","initial_budget","mean_budget_with_profit_usd","avg_sale","avg_purchase","avg_time_sale","best_symbol","worst_symbol","timestamp_in","timestamp_fin","notes"
998,"agent5_top_avg_vol","16.135","21.4246","459.0146","5000","5806.7516","56.7895","562.6974","214.8482","VIPS","ANET","2025-02-23 03:36:56.146964","2025-02-23 03:37:18.293809","TP:0.9%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:500 and #budget:5000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
421,"agent8_top_avg_vol","16.1328","21.8152","475.9049","1000","1161.3283","476.6316","579.6053","40.3757","STAR-B","FRE","2025-02-22 16:50:57.891371","2025-02-22 16:51:16.444952","Agent8 (TSL, Top AvgVol), Market:european, alpha:0.05, beta:0.025. Uses TSL with symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
807,"agent5_top_avg_vol","16.1217","21.0732","444.0817","2000","2322.434","36.8026","240.1053","205.6549","NOK","SHOP","2025-02-23 00:10:51.586283","2025-02-23 00:11:02.2755","TP:0.7%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
934,"agent5_top_avg_vol","16.119","21.1669","448.0382","4000","4644.76","57.5263","463.0395","207.3597","NOK","SHOP","2025-02-23 02:08:19.933223","2025-02-23 02:08:37.69928","TP:0.8%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:400 and #budget:4000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1061,"agent5_top_avg_vol","16.1122","21.4466","459.9575","6000","6966.7308","68.0132","675.0789","214.8391","VIPS","ANET","2025-02-23 05:22:16.529326","2025-02-23 05:22:43.286408","TP:0.9%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:600 and #budget:6000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
997,"agent5_top_avg_vol","16.0913","21.2182","450.213","5000","5804.563","71.7632","578.4605","207.1956","NOK","SHOP","2025-02-23 03:36:33.863345","2025-02-23 03:36:56.146749","TP:0.8%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:500 and #budget:5000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1187,"agent5_top_avg_vol","16.0896","21.4165","458.6665","8000","9287.1662","90.5526","899.7895","214.6969","CVNA","ANET","2025-02-23 09:51:22.900158","2025-02-23 09:51:57.572494","TP:0.9%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:800 and #budget:8000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1124,"agent5_top_avg_vol","16.0893","21.4079","458.2994","7000","8126.2536","79.1579","787.2895","214.7199","CVNA","ANET","2025-02-23 07:27:15.706511","2025-02-23 07:27:46.922946","TP:0.9%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:700 and #budget:7000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
801,"agent5_top_avg_vol","16.0667","20.2239","409.0066","2000","2321.3333","323.1447","529.2763","91.5942","GME","WMT","2025-02-23 00:09:27.710613","2025-02-23 00:09:47.887731","TP:0.15%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
414,"agent8_top_avg_vol","16.0612","19.7414","389.7225","1000","1160.6124","148.6974","251.9079","103.2266","BBY","GME","2025-02-22 16:50:03.621148","2025-02-22 16:50:13.771512","Agent8 (TSL, Top AvgVol), Market:nyse, alpha:0.15, beta:0.2. Uses TSL with symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
491,"agent8_symb_rnd","16.0599","22.3785","500.7951","1000","1160.5988","216.1447","319.4474","71.6795","ING","MNV6","2025-02-22 17:11:57.887706","2025-02-22 17:12:14.108654","Agent8 (TSL, Random), Market:european, alpha:0.1, beta:0.1. Uses TSL with 100 randomly selected symbols."
1324,"agent5_symb_rnd","16.0479","24.879","618.9633","2000","2320.9576","483.5921","690.6447","63.509","CRTO","EL","2025-02-23 11:24:35.562356","2025-02-23 11:24:57.853564","TP:0.09%, Market:european, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000."
692,"agent6_top_avg_vol","16.0334","20.1428","405.7337","11200","9816.0534","2736.4079","3611.8421","54.8177","MBI","BHK","2025-02-22 23:08:59.280114","2025-02-22 23:11:14.358433","TP:0.07%, Market:nyse, perc to select symbol of sector:50.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
1060,"agent5_top_avg_vol","16.026","21.0981","445.1297","6000","6961.5579","85.8816","693.8158","207.1886","NOK","SHOP","2025-02-23 05:21:49.328873","2025-02-23 05:22:16.529084","TP:0.8%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:600 and #budget:6000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1123,"agent5_top_avg_vol","16.0202","21.1762","448.4324","7000","8121.4147","100.2763","809.4474","207.008","NOK","SHOP","2025-02-23 07:26:43.812753","2025-02-23 07:27:15.705933","TP:0.8%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:700 and #budget:7000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1186,"agent5_top_avg_vol","15.9981","21.1083","445.561","8000","9279.8443","114.4211","924.75","206.8028","NOK","SHOP","2025-02-23 09:50:47.235772","2025-02-23 09:51:22.899858","TP:0.8%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:800 and #budget:8000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
870,"agent5_top_avg_vol","15.9589","20.9364","438.3308","3000","3478.7655","55","359.6184","205.9643","NOK","SHOP","2025-02-23 01:01:28.989589","2025-02-23 01:01:43.645453","TP:0.7%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:300 and #budget:3000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
990,"agent5_top_avg_vol","15.9577","20.2331","409.3781","5000","5797.8855","807.3158","1321.9474","91.9292","NIO","MRK","2025-02-23 03:33:03.498113","2025-02-23 03:33:47.606695","TP:0.15%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:500 and #budget:5000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
36,"agent2_top_avg_vol","15.9575","20.7323","429.8294","1000","1159.5751","32.2237","134.5132","182.1811","NOK","CMG","2025-02-22 14:20:24.186308","2025-02-22 14:20:29.901989","TP:0.5%, Market:nyse, Agent2 (Top AvgVol). Buys & sells with 0.5% TP, sorting symbols by decreasing average of the amount of volume in the 6 months preceding the starting date."
288,"agent7_top_avg_vol","15.9575","20.7323","429.8294","1000","1159.5751","32.2237","134.5132","182.1811","NOK","CMG","2025-02-22 16:14:38.945343","2025-02-22 16:14:45.211942","TP:0.5%, Market:nyse, Agent7 (Top AvgVol, 2-year). Tests over 2 years using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting datecap."
742,"agent5_top_avg_vol","15.9575","20.7323","429.8294","1000","1159.5751","32.2237","134.5132","182.1811","NOK","CMG","2025-02-22 23:39:00.576164","2025-02-22 23:39:06.301675","TP:0.5%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
927,"agent5_top_avg_vol","15.9488","20.3115","412.5584","4000","4637.9532","645.9079","1057.6974","91.8482","NIO","MRK","2025-02-23 02:05:28.895888","2025-02-23 02:06:05.118243","TP:0.15%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:400 and #budget:4000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
864,"agent5_top_avg_vol","15.933","20.3187","412.8507","3000","3477.9904","484.7368","793.7105","91.7486","GME","BMY","2025-02-23 00:59:28.544753","2025-02-23 00:59:57.392181","TP:0.15%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:300 and #budget:3000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1116,"agent5_top_avg_vol","15.9147","20.2282","409.1809","7000","8114.0284","1130.9605","1851.3421","91.717","NIO","MRK","2025-02-23 07:21:36.912765","2025-02-23 07:22:44.27783","TP:0.15%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:700 and #budget:7000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
933,"agent5_top_avg_vol","15.9091","20.9628","439.4371","4000","4636.366","73.0395","479.0132","206.0209","NOK","SHOP","2025-02-23 02:08:01.433675","2025-02-23 02:08:19.932989","TP:0.7%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:400 and #budget:4000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
654,"agent6_top_avg_vol","15.891","20.6574","426.7272","6680","5838.9906","1307.6053","1828.9342","67.2434","MBI","PPL","2025-02-22 21:48:28.910397","2025-02-22 21:49:41.895744","TP:0.09%, Market:nyse, perc to select symbol of sector:30.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
996,"agent5_top_avg_vol","15.8727","21.0056","441.2361","5000","5793.6337","91.2632","598.6842","205.9106","NOK","SHOP","2025-02-23 03:36:11.141697","2025-02-23 03:36:33.863121","TP:0.7%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:500 and #budget:5000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
819,"agent5_top_avg_vol","15.8676","22.5889","510.2575","2000","2317.3527","605.4211","812.0263","59.7241","STAR-B","BAYN","2025-02-23 00:19:46.892587","2025-02-23 00:20:15.443441","TP:0.08%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1179,"agent5_top_avg_vol","15.8646","20.2432","409.7869","8000","9269.1654","1290.6842","2113.8289","91.8903","NIO","MRK","2025-02-23 09:45:03.136802","2025-02-23 09:46:16.398501","TP:0.15%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:800 and #budget:8000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
423,"agent8_top_avg_vol","15.8603","21.7238","471.9216","1000","1158.6025","397.1184","500.5658","53.1973","BCP","SYDB","2025-02-22 16:51:36.505161","2025-02-22 16:51:54.242535","Agent8 (TSL, Top AvgVol), Market:european, alpha:0.05, beta:0.1. Uses TSL with symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1071,"agent5_top_avg_vol","15.8418","22.5133","506.8503","6000","6950.5077","1805.8684","2424.8684","59.5241","STAR-B","TELIA","2025-02-23 05:48:30.338543","2025-02-23 05:49:53.168292","TP:0.08%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:600 and #budget:6000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1059,"agent5_top_avg_vol","15.8405","20.9402","438.4919","6000","6950.4276","109.2895","718.0132","205.6587","NOK","SHOP","2025-02-23 05:21:21.389716","2025-02-23 05:21:49.328676","TP:0.7%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:600 and #budget:6000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1387,"agent5_symb_rnd","15.8375","24.9363","621.8213","3000","3475.1253","741.3553","1051.6974","63.2386","ING","BNB","2025-02-23 12:06:39.955799","2025-02-23 12:07:14.782874","TP:0.09%, Market:european, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:300 and #budget:3000."
488,"agent8_symb_rnd","15.8338","25.9695","674.4154","1000","1158.3378","286.4868","389.75","70.4986","ING","ALV","2025-02-22 17:10:57.207258","2025-02-22 17:11:21.612835","Agent8 (TSL, Random), Market:european, alpha:0.05, beta:0.2. Uses TSL with 100 randomly selected symbols."
1053,"agent5_top_avg_vol","15.8171","20.2286","409.1949","6000","6949.0277","966.5526","1584.0263","91.9051","NIO","MRK","2025-02-23 05:17:28.615416","2025-02-23 05:18:24.953405","TP:0.15%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:600 and #budget:6000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1122,"agent5_top_avg_vol","15.8122","20.8979","436.7205","7000","8106.8524","127.4342","837.6184","205.5865","NOK","SHOP","2025-02-23 07:26:11.110414","2025-02-23 07:26:43.812434","TP:0.7%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:700 and #budget:7000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
178,"agent3_top_avg_vol","15.8105","24.2701","589.036","1000","1158.1048","239.3421","342.9079","69.9657","STAR-B","NTGY","2025-02-22 15:17:27.025793","2025-02-22 15:17:50.780786","TP:0.1%, Market:european, Agent3 (Top AvgVol). Buys only if current price < 50-day avg; sells with 0.1% TP, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
411,"agent8_top_avg_vol","15.7963","19.8087","392.3838","1000","1157.9633","159.8684","262.8289","92.2313","BB","NKE","2025-02-22 16:49:32.740568","2025-02-22 16:49:43.279085","Agent8 (TSL, Top AvgVol), Market:nyse, alpha:0.15, beta:0.05. Uses TSL with symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
410,"agent8_top_avg_vol","15.7963","19.8087","392.3838","1000","1157.9633","159.8684","262.8289","92.2313","BB","NKE","2025-02-22 16:49:22.204786","2025-02-22 16:49:32.740279","Agent8 (TSL, Top AvgVol), Market:nyse, alpha:0.15, beta:0.025. Uses TSL with symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
412,"agent8_top_avg_vol","15.7963","19.8087","392.3838","1000","1157.9633","159.8684","262.8289","92.2313","BB","NKE","2025-02-22 16:49:43.279315","2025-02-22 16:49:53.483941","Agent8 (TSL, Top AvgVol), Market:nyse, alpha:0.15, beta:0.1. Uses TSL with symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
